Date,Close,Open,Low,High,Volume
2023-09-21,32800,32850,32550,32950,804458
2023-09-20,32900,32350,32300,32900,885604
2023-09-19,32250,32200,31800,32350,731680
2023-09-18,32350,32750,32150,32800,658295
2023-09-15,32850,32200,32050,32850,1117873
2023-09-14,32000,31400,31200,32050,1049773
2023-09-13,31250,31000,30950,31450,1272677
2023-09-12,30800,31050,30800,31300,926182
2023-09-11,31200,31800,30650,31800,2027288
2023-09-08,32350,31900,31600,32400,639927
2023-09-07,31950,31850,31450,31950,664515
2023-09-06,32050,32300,31700,32350,866386
2023-09-05,32450,32450,32400,32700,379933
2023-09-04,32600,32400,32400,32800,446110
2023-09-01,32650,32500,32100,32900,569276
2023-08-31,33000,33050,32600,33100,782235
2023-08-30,33050,33500,32950,33600,749344
2023-08-29,33300,33250,33100,33650,598734
2023-08-28,33250,33100,32900,33250,488778
2023-08-25,33000,32550,32550,33000,528806
2023-08-24,32850,32550,32400,32900,640652
2023-08-23,32600,32300,32150,32700,493059
2023-08-22,32450,32650,32300,32750,470662
2023-08-21,32700,32650,32350,32700,457897
2023-08-18,32650,32050,32050,32750,767003
2023-08-17,32350,32400,32000,32450,717235
2023-08-16,32500,32400,32100,32500,777645
2023-08-14,32400,32250,32100,32600,699236
2023-08-11,32300,32000,31950,32400,681454
2023-08-10,31900,31650,31400,32150,1076016
2023-08-09,31900,32100,31300,32200,946753
2023-08-08,31950,32250,31750,32300,1202078
2023-08-07,32000,30800,30750,32450,2473928
2023-08-04,30750,30500,30300,30950,556131
2023-08-03,30400,30700,30400,31000,616210
2023-08-02,30650,31050,30400,31150,891051
2023-08-01,31050,29650,29600,31050,1846105
2023-07-31,29500,29650,29450,29800,619933
2023-07-28,29700,29850,29450,29900,546011
2023-07-27,29900,29200,29100,29950,644106
2023-07-26,29200,29400,29000,29450,1034582
2023-07-25,29500,29900,29450,30000,548125
2023-07-24,29900,30200,29600,30200,651035
2023-07-21,30000,29600,29550,30100,1023194
2023-07-20,29400,29300,29300,29500,506343
2023-07-19,29400,29350,29250,29550,369515
2023-07-18,29300,29500,29300,29550,380340
2023-07-17,29550,29800,29500,30000,471768
