,open,high,low,close,volume
20221226,96600,98000,95900,97300,570527
20221223,98900,99700,96400,97000,800150
20221222,100700,101800,99900,101200,396889
20221221,100200,101300,99300,99800,452332
20221220,100200,101500,99300,99700,427319
20221219,100100,101800,99500,100200,378458
20221216,100100,102100,99800,101000,451806
20221215,103000,105500,101700,102000,474988
20221214,102200,105000,101400,104500,596056
20221213,100900,102300,100000,102300,529918
20221212,99500,101700,98900,101400,617474
20221209,104500,105000,99100,101000,1493777
20221208,104700,105600,103300,103500,604990
20221207,103100,106000,103100,105000,596945
20221206,105000,105900,103700,104400,787926
20221205,110000,110900,106000,106700,878090
20221202,115300,115400,109500,109900,1426106
20221201,116100,117000,114600,115100,1069289
20221130,109700,113800,107500,113800,1085218
20221129,109000,111000,108300,110500,469756
20221128,113300,113300,108900,109500,790658
20221125,109500,114900,108500,113400,1504283
20221124,107200,108800,106700,108800,633634
20221123,103600,105400,103100,105300,588936
20221122,105100,106100,102300,102500,735515
20221121,109300,109300,104800,105400,1107684
20221118,110800,111600,109000,109300,622197
20221117,112500,112500,109700,110800,575393
20221116,116800,116800,111100,112500,1381227
20221115,117400,118800,115000,116600,1164795
20221114,112000,117000,111800,115700,2325025
20221111,111700,112900,109000,110600,1752384
20221110,107100,109700,106800,106900,899600
20221109,109400,109800,107500,109100,737451
20221108,108900,109500,104600,108800,971591
20221107,110100,110200,107300,108700,827471
20221104,111000,112700,108700,110000,816114
20221103,106800,111900,106700,111600,1001247
20221102,115200,115900,108100,109700,1796121
20221101,116400,117900,114500,115500,933663
20221031,116700,117000,113200,115100,961283
20221028,109900,115300,108900,114400,1843591
20221027,104600,110900,103500,110900,2173083
20221026,104300,105400,103200,103300,615216
20221025,107300,108900,102300,103500,1193901
20221024,107900,108300,105800,107000,1019201
20221021,103700,109200,103100,106400,2228353
20221020,105200,105200,100800,102000,1381990
20221019,105300,109300,104900,106200,1947701
20221018,110600,112400,102500,104800,2818643
20221017,103800,109200,103600,109100,1346295
20221014,106300,106900,104200,104800,971419
20221013,99800,104800,99600,104700,1234173
20221012,99600,101200,98400,99500,866789
20221011,95000,99100,95000,98400,821592
20221007,95100,99100,94100,97000,732747
20221006,92500,96800,92500,96700,935919
20221005,95500,95600,91300,91400,721098
20221004,89600,92600,88700,92400,778671
20220930,89000,91600,86900,88100,998231
20220929,95200,95400,90800,90800,864850
20220928,94500,97600,91900,92100,1060251
20220927,92300,95600,90100,95100,1161641
20220926,98000,99700,92300,92300,1585907
20220923,107900,107900,100100,101100,1600551
20220922,102900,108600,102600,107900,1131140
20220921,101400,105000,101000,104000,918979
20220920,101600,105000,101200,102000,971771
20220919,99800,102300,99500,100000,1062995
20220916,102200,103500,99500,99700,1512218
20220915,107100,107400,103200,103600,1396055
20220914,104900,109100,102500,107000,2213602
20220913,110400,111300,107200,108400,1038789
20220908,106500,108500,105200,108000,924757
20220907,103800,106300,101200,104300,829732
20220906,102900,106400,102900,103800,590916
20220905,103200,105700,102500,102900,989839
20220902,107400,108400,106000,106100,456087
20220901,110200,110700,106600,106600,961890
20220831,110900,112200,108800,112200,925974
20220830,111700,114200,111700,112100,502527
20220829,109500,113600,109500,111900,643984
20220826,117300,117800,113800,114200,538908
20220825,115500,116900,113700,116400,575412
20220824,114400,116400,111600,115300,899069
20220823,112200,112600,110600,111500,609277
20220822,112000,115600,111900,113000,694416
20220819,118200,118500,113500,114000,994546
20220818,118100,119800,117400,117700,717126
20220817,117800,119600,116800,119200,729290
20220816,119400,119600,117400,118100,784273
20220812,120700,121000,116500,118500,998978
20220811,125200,125200,119100,121400,1394924
20220810,122000,124700,121500,122400,716593
20220809,122600,123900,121200,123300,926430
20220808,121800,124300,121000,121600,1181132
20220805,129500,131500,121400,124000,2022989
20220804,129500,133500,127300,128000,1554544
20220803,124800,128500,124800,127500,1000161
20220802,128000,128000,124200,125500,823652
20220801,119400,127900,118700,127700,1734729
20220729,120000,120700,118500,119400,610438
20220728,119100,119900,116500,118900,818259
20220727,115900,117500,115100,117200,505338
