,open,high,low,close,volume
20201102,15050,15800,15050,15800,458412
20201030,15600,15900,14950,15000,462966
20201029,14650,15750,14400,15700,820879
20201028,14100,15000,14000,15000,333669
20201027,13950,14500,13800,14050,330610
20201026,14700,14700,14200,14200,298248
20201023,14450,14650,14150,14600,232814
20201022,14650,14900,14400,14400,290893
20201021,14700,14950,14300,14800,329411
20201020,14000,14550,13800,14550,350884
20201019,14700,14800,14050,14100,366587
20201016,14950,15200,14250,14450,356662
20201015,15700,15700,14700,15050,575046
20201014,16000,16050,15600,15650,286474
20201013,16400,16550,15850,15900,316390
20201012,16450,16700,16050,16400,579824
20201008,15750,16050,15600,15900,549210
20201007,15200,15700,15200,15450,319114
20201006,16150,16250,15400,15500,476401
20201005,15450,16250,15100,16100,598750
20200929,16200,16250,15300,15300,677248
20200928,16300,16900,15900,16200,795755
20200925,15500,15900,15000,15900,570483
20200924,15200,16100,15000,15250,750355
20200923,16800,16850,15250,15750,890098
20200922,16650,16850,16150,16450,633298
20200921,17800,18150,16600,16850,618425
20200918,18050,18300,17200,17800,572246
20200917,17550,18550,17450,17950,949909
20200916,18000,18450,17300,17500,742267
20200915,17850,18400,17250,18300,1133100
20200914,18800,18850,17700,17700,1266699
20200911,19050,20100,18700,18850,1713805
20200910,18000,20800,17400,19250,6868595
20200909,17150,18500,17100,17400,3766195
20200908,18300,18450,16850,17550,2073290
20200907,16300,18000,15850,17950,4434119
20200904,12850,17350,12800,15850,8210775
20200903,12350,13650,12100,13550,2045449
20200902,12300,12350,11850,12250,368914
20200901,11900,12250,11700,12150,469487
20200831,11750,12350,11600,11750,596801
20200828,11350,12000,11300,11500,355658
20200827,11800,11800,11200,11200,432174
20200826,12100,12300,11750,11800,436885
20200825,11350,12250,11300,12050,729324
20200824,10600,11350,10300,11050,279312
20200821,10650,10850,10300,10650,356272
20200820,10950,11300,10350,10450,539705
20200819,10900,11450,10800,11150,399647
20200818,11600,12000,10750,10900,720196
20200814,12000,12450,11700,11900,476747
20200813,11650,12500,11250,12200,1095364
20200812,12300,12550,11500,11800,846854
20200811,12450,12600,12050,12350,487173
20200810,12250,12900,11950,12450,759511
20200807,12550,12600,12150,12250,596474
20200806,12200,12750,11950,12600,951920
20200805,12550,12550,11850,12200,815064
20200804,12200,12700,12200,12450,718828
20200803,12100,12450,11800,12350,975201
20200731,12400,12850,12100,12450,1136925
20200730,11900,13000,11300,12400,3648370
20200729,10050,11700,10050,11600,3431354
20200728,10450,10750,9980,10050,901333
20200727,9580,10400,9510,10300,1442451
20200724,9460,9780,9260,9410,401965
20200723,10000,10200,9530,9600,760638
20200722,9690,10300,9490,10000,1628138
20200721,8410,9800,8380,9720,2096453
20200720,8550,8580,8250,8410,120874
20200717,8500,8550,8190,8480,234545
20200716,8510,8600,8390,8500,186487
20200715,8080,8740,8080,8500,660066
20200714,8100,8100,7930,8000,195293
20200713,8340,8340,8180,8250,112474
20200710,8180,8350,7940,8260,183196
20200709,8320,8360,8140,8250,98370
20200708,8250,8440,8160,8240,196142
20200707,8170,8400,8040,8100,274415
20200706,7800,8100,7710,8060,174457
20200703,7870,7870,7670,7780,59937
20200702,7720,7830,7710,7800,64466
20200701,8050,8080,7700,7730,176043
20200630,7720,8090,7660,7920,212829
20200629,7680,7800,7580,7600,107801
20200626,7790,7860,7680,7820,85361
20200625,7700,7800,7610,7740,145292
20200624,7690,7870,7660,7830,175828
20200623,7770,7840,7550,7610,215652
20200622,7910,8030,7640,7710,300615
20200619,7810,7970,7690,7890,296914
20200618,7800,7910,7730,7770,220641
20200617,7930,8060,7710,7870,305828
20200616,7810,8110,7810,8040,289688
20200615,8100,8190,7620,7650,294738
20200612,7920,8230,7920,8150,527659
20200611,8860,8900,8520,8600,372929
20200610,9030,9030,8760,8800,330574
20200609,9250,9440,8880,9030,464305
20200608,9400,9410,9200,9250,216318
20200605,9210,9250,9010,9230,250994
20200604,9590,9890,9120,9180,569189
20200603,9060,9590,8960,9530,736432
20200602,9330,9460,8820,8920,587354
20200601,8270,8860,8270,8850,304051
20200529,8460,8520,8210,8270,228193
20200528,8860,9070,8370,8510,466392
20200527,8390,9380,8360,8820,1119706
20200526,8160,8430,8010,8320,225733
20200525,8190,8200,8030,8160,112179
20200522,8550,8580,8080,8130,293747
20200521,8300,8940,8280,8540,660218
20200520,8100,8330,8040,8210,230386
20200519,7610,8320,7610,8180,594350
20200518,7610,7620,7390,7480,175388
20200515,7770,7840,7510,7540,169750
20200514,7950,7950,7710,7710,191329
20200513,7880,8030,7870,7990,96222
20200512,8210,8220,7930,8080,108171
20200511,8310,8480,8090,8140,256683
20200508,8140,8160,8040,8080,124968
20200507,7920,8120,7920,8050,89643
20200506,8060,8060,7810,7990,117610
20200504,8160,8250,7620,7890,290947
20200429,8200,8330,8140,8250,250562
20200428,8550,8580,8080,8140,338052
20200427,8050,8600,8050,8260,446599
20200424,8500,8680,7710,8040,272619
20200423,8280,8840,8210,8500,308083
20200422,7880,8290,7720,8270,228274
20200421,7760,8250,7310,8040,600366
20200420,7420,7820,7420,7690,285197
20200417,7270,7670,7260,7400,342642
20200416,6910,7230,6710,7220,378862
20200414,6970,7090,6890,6980,179249
20200413,7020,7040,6880,6890,151216
20200410,7070,7170,6750,7030,220322
20200409,6980,7050,6830,7030,297451
20200408,6900,6980,6770,6870,211752
20200407,7070,7100,6730,6870,280818
20200406,6490,6980,6480,6800,246556
20200403,6590,6700,6390,6490,204826
20200402,6430,6570,6200,6540,154846
20200401,6530,6790,6310,6430,218203
20200331,6380,6830,6250,6540,333137
20200330,5820,6270,5600,6140,183580
20200327,6130,6310,5800,5970,243926
20200326,6000,6340,5680,5860,395356
20200325,5770,6260,5660,5880,413560
20200324,5400,5770,5220,5510,206133
20200323,5400,5400,5010,5200,343694
20200320,4900,6170,4845,6170,347343
20200319,5900,6180,4840,4900,576872
20200318,6720,6830,5980,5980,317731
20200317,5950,6790,5950,6610,260399
20200316,6900,7080,6500,6530,240319
20200313,6980,6980,6130,6800,665845
20200312,8060,8150,7500,7500,334369
20200311,8750,8790,8140,8160,215767
20200310,8410,8750,8360,8660,123674
20200309,9000,9000,8630,8630,238997
20200306,9210,9360,9060,9160,96885
20200305,9520,9660,9310,9380,101244
20200304,9100,9470,9000,9470,106312
20200303,9200,9460,9110,9170,139383
20200302,8640,9030,8610,8900,144962
20200228,8790,8930,8550,8630,259616
20200227,9410,9500,8950,8950,200072
20200226,9120,9390,9090,9340,103860
20200225,8890,9530,8890,9390,179327
20200224,9340,9370,8800,9070,271694
20200221,9780,9950,9620,9660,131150
20200220,10150,10150,9830,9890,214702
20200219,10250,10300,9940,10100,128214
20200218,10350,10350,10100,10150,152538
20200217,10950,11000,10200,10350,468465
20200214,10850,11050,10750,10950,127561
20200213,11050,11250,10450,10800,407303
20200212,11300,11300,10850,11000,158763
20200211,11300,11550,11150,11250,209499
20200210,11150,11500,10950,11350,178408
20200207,11100,11500,11100,11250,218528
20200206,11050,11350,10750,11200,454668
20200205,10700,10950,10200,10750,407924
20200204,9830,10650,9830,10450,448394
20200203,9690,9910,9300,9800,385601
20200131,10200,10350,9790,9840,297018
20200130,10550,10650,10050,10200,319996
20200129,10700,10750,10500,10550,182301
20200128,10600,10900,10300,10500,460763
20200123,11550,11600,10950,11200,345671
20200122,11350,11700,11250,11500,252486
20200121,11950,12000,11350,11450,321549
20200120,11900,12200,11800,11900,262261
20200117,11850,12200,11700,11750,292654
20200116,12050,12050,11600,11700,328733
20200115,12100,12300,11950,12000,268725
20200114,12050,12400,11750,12100,538771
20200113,12800,13350,11850,11950,1410309
20200110,11400,13050,11250,12700,1750858
20200109,10700,11500,10700,11250,545993
20200108,10700,10800,10200,10400,433481
20200107,10950,11250,10750,10850,268979
20200106,11050,11250,10750,10900,329798
20200103,11250,11850,11150,11250,534169
20200102,11550,11550,11100,11250,600262
20191230,10650,11800,10400,11550,1544847
20191227,9770,11350,9770,10850,2289210
20191226,9670,9850,9480,9750,308336
20191224,10150,10350,9640,9710,359567
20191223,9560,10100,9360,10050,458355
20191220,9670,9800,9450,9590,173841
20191219,9810,9970,9660,9730,137552
20191218,10050,10350,9770,9770,318256
20191217,9280,10200,9280,9980,911557
20191216,9900,9910,9270,9270,443430
20191213,10000,10100,9790,9900,418434
20191212,9020,10850,9000,10000,2287123
20191211,8890,9010,8780,9000,109063
20191210,8670,9040,8620,8940,254406
20191209,8360,8710,8290,8670,142601
20191206,8420,8550,8260,8350,131652
20191205,8560,8590,8340,8470,163393
20191204,8600,8690,8450,8550,145516
20191203,8580,8760,8420,8660,124179
20191202,8950,9050,8550,8560,179880
20191129,9000,9110,8740,9010,175080
20191128,9500,9500,9030,9050,351650
20191127,9350,10100,9230,9690,811088
20191126,8670,9360,8640,9350,504497
20191125,8410,8780,8230,8660,233469
20191122,8200,8680,8200,8410,206916
20191121,8420,8590,8150,8240,154341
20191120,8710,8740,8500,8520,100715
20191119,8830,8890,8710,8710,85054
20191118,9030,9040,8820,8850,92134
20191115,8980,9050,8950,8960,71337
20191114,9040,9160,8820,9010,100322
20191113,9250,9280,9010,9010,96914
20191112,9510,9540,9230,9250,104067
20191111,9660,9700,9460,9510,62783
20191108,9550,9720,9550,9700,57360
20191107,9570,9660,9470,9600,76667
20191106,9910,9910,9560,9620,215613
20191105,9320,9450,9148,9450,264968
20191104,9320,9450,9191,9407,107114
20191101,9234,9407,9148,9234,70482
20191031,9320,9450,9234,9234,44432
20191030,9364,9407,9191,9320,45569
20191029,9795,10054,9277,9364,165630
20191028,8975,9838,8803,9838,367622
