Date,Open,High,Low,Close,Adj Close,Volume
2023-10-19,33669.519531,33852.390625,33368.578125,33414.171875,33414.171875,304320000
2023-10-20,33365.269531,33425.769531,33118.121094,33127.28125,33127.28125,325530000
2023-10-23,32993.019531,33234.851563,32892.191406,32936.410156,32936.410156,342500000
2023-10-24,33089.640625,33272.191406,32988.429688,33141.378906,33141.378906,359230000
2023-10-25,33203.53125,33267.910156,32989.71875,33035.929688,33035.929688,355690000
2023-10-26,33017.171875,33105.03125,32743.990234,32784.300781,32784.300781,379880000
2023-10-27,32782.398438,32787.558594,32327.199219,32417.589844,32417.589844,376970000
2023-10-30,32537.539063,33002.96875,32537.539063,32928.960938,32928.960938,298640000
2023-10-31,33029.109375,33070.28125,32787.121094,33052.871094,33052.871094,306950000
2023-11-01,33081.871094,33337.148438,33010.851563,33274.578125,33274.578125,307570000
2023-11-02,33457.820313,33852.960938,33450.03125,33839.078125,33839.078125,304350000
2023-11-03,33988.828125,34163.628906,33946.601563,34061.320313,34061.320313,311000000
2023-11-06,34092.609375,34167.261719,33989.71875,34095.859375,34095.859375,265570000
2023-11-07,34075.648438,34206.980469,34026.71875,34152.601563,34152.601563,281790000
2023-11-08,34185.921875,34252.75,33996.199219,34112.269531,34112.269531,280330000
2023-11-09,34163.710938,34167.539063,33859.769531,33891.941406,33891.941406,325400000
2023-11-10,34020.820313,34310.359375,33905.621094,34283.101563,34283.101563,302460000
2023-11-13,34259.25,34405.839844,34205.808594,34337.871094,34337.871094,245090000
2023-11-14,34581.199219,34931.011719,34581.199219,34827.699219,34827.699219,328050000
2023-11-15,34906.71875,35051.101563,34868.480469,34991.210938,34991.210938,347790000
2023-11-16,34868.03125,35022.460938,34818.03125,34945.46875,34945.46875,435540000
2023-11-17,34964.820313,35028.21875,34882.820313,34947.28125,34947.28125,334820000
2023-11-20,34932.488281,35227.480469,34907.980469,35151.039063,35151.039063,331050000
2023-11-21,35104.839844,35118.039063,35038.441406,35088.289063,35088.289063,271120000
2023-11-22,35189.328125,35315.199219,35155.800781,35273.03125,35273.03125,237290000
