Date,open,high,low,close,volume,EMA_12,EMA_26,RSI,MACD,ATR,OBV
1994-07-11,56806,56806,56806,56806,0,,,,,,0.0
1994-07-12,59140,59140,59140,59140,0,,,,,,0.0
1994-07-13,62253,62253,62253,62253,0,,,,,,0.0
1994-07-14,65365,65365,65365,65365,0,,,,,,0.0
1994-07-15,68478,68478,68478,68478,0,,,,,,0.0
1994-07-16,71591,71591,71591,71591,0,,,,,,0.0
1994-07-18,74703,74703,74703,74703,0,,,,,,0.0
1994-07-19,77816,77816,77816,77816,0,,,,,,0.0
1994-07-20,81707,81707,81707,81707,0,,,,,,0.0
1994-07-21,85598,85598,85598,85598,0,,,,,,0.0
1994-07-22,89488,89488,89488,89488,0,,,,,,0.0
1994-07-23,93379,93379,93379,93379,0,73860.33333333333,,,,,0.0
1994-07-25,97270,97270,97270,97270,0,77461.82051282052,,,,,0.0
1994-07-26,101161,101161,101161,101161,0,81107.84812623274,,,,,0.0
1994-07-27,105052,105052,105052,105052,0,84791.56379912,,100.0,,3567.6169466522992,0.0
1994-07-28,108942,108942,108942,108942,0,88507.01552233231,,99.99999999999999,,3601.936232909393,0.0
1994-07-29,112833,112833,112833,112833,0,92249.47467274273,,99.99999999999999,,3631.667147134463,0.0
1994-07-30,116724,116724,116724,116724,0,96014.78626155155,,100.0,,3657.527530898182,0.0
1994-08-01,121782,121782,121782,121782,0,99978.97299054363,,100.0,,3793.338940678746,0.0
1994-08-02,126840,126840,126840,126840,0,104111.43868430615,,100.0,,3912.9249359334335,0.0
1994-08-03,126840,126840,126840,126840,0,107608.14042518212,,100.0,,3551.284997896923,0.0
1994-08-04,131898,131898,131898,131898,0,111345.04189823102,,99.99999999999999,,3687.6751707483563,0.0
1994-08-05,136956,136956,136956,136956,0,115285.18929850317,,100.0,,3809.395098554161,0.0
1994-08-06,142014,142014,142014,142014,0,119397.31402181037,,100.0,,3918.4067023088783,0.0
1994-08-08,147072,147072,147072,147072,0,123654.95801845493,,100.0,,4016.3457685851113,0.0
1994-08-09,152130,152130,152130,152130,0,128035.7337079234,100532.23076923077,100.0,27503.502938692633,4104.587049378488,0.0
1994-08-10,157188,157188,157188,157188,0,132520.69775285825,104728.95441595442,100.0,27791.743336903834,4184.294341048315,0.0
