Date,open,high,low,close,volume,EMA_12,EMA_26,RSI,MACD,ATR,OBV
1987-05-27,5294,5294,5294,5294,0,,,,,,0.0
1987-05-28,5594,5594,5594,5594,0,,,,,,0.0
1987-05-29,5894,5894,5894,5894,0,,,,,,0.0
1987-05-30,6193,6193,6193,6193,0,,,,,,0.0
1987-06-01,6493,6493,6493,6493,0,,,,,,0.0
1987-06-02,6793,6793,6793,6793,0,,,,,,0.0
1987-06-03,7092,7092,7092,7092,0,,,,,,0.0
1987-06-04,7492,7492,7492,7492,0,,,,,,0.0
1987-06-05,7891,7891,7891,7891,0,,,,,,0.0
1987-06-08,8291,8291,8291,8291,0,,,,,,0.0
1987-06-09,8690,8690,8690,8690,0,,,,,,0.0
1987-06-10,9090,9090,9090,9090,0,7067.25,,,,,0.0
1987-06-11,9490,9490,9490,9490,0,7439.9807692307695,,,,,0.0
1987-06-12,9889,9889,9889,9889,0,7816.752958579882,,,,,0.0
1987-06-13,10289,10289,10289,10289,0,8197.0986572599,,100.0,,368.90492671753026,0.0
1987-06-15,10888,10888,10888,10888,0,8611.083479219915,,100.0,,393.3996965397241,0.0
1987-06-16,11487,11487,11487,11487,0,9053.532174724543,,100.0,,414.5461897455285,0.0
1987-06-17,12087,12087,12087,12087,0,9520.219532459229,,100.0,,433.0394375181549,0.0
1987-06-18,12686,12686,12686,12686,0,10007.262681311655,,100.0,,449.1335332293617,0.0
1987-06-19,13285,13285,13285,13285,0,10511.529961109862,,100.0,,463.3048643160397,0.0
1987-06-20,13885,13885,13885,13885,0,11030.525351708344,,100.0,,475.9384878094705,0.0
1987-06-22,14484,14484,14484,14484,0,11561.829143753213,,100.0,,487.0782062669076,0.0
1987-06-23,15083,15083,15083,15083,0,12103.54773702195,,100.0,,497.01972696498035,0.0
1987-06-24,15883,15883,15883,15883,0,12685.001931326267,,100.0,,523.4719420983215,0.0
1987-06-25,16682,16682,16682,16682,0,13299.924711122227,,100.0,,547.1514080783929,0.0
