Date,open,high,low,close,volume,EMA_12,EMA_26,RSI,MACD,ATR,OBV
1985-01-04,928,928,928,928,334,,,,,,334.0
1985-01-05,922,922,916,916,2504,,,,,,-2170.0
1985-01-07,910,910,910,910,1669,,,,,,-3839.0
1985-01-08,910,910,904,904,1836,,,,,,-5675.0
1985-01-09,893,893,893,893,3172,,,,,,-8847.0
1985-01-10,894,894,894,894,29883,,,,,,21036.0
1985-01-11,894,894,894,894,34558,,,,,,21036.0
1985-01-12,894,899,894,899,5843,,,,,,26879.0
1985-01-14,899,899,894,894,63606,,,,,,-36727.0
1985-01-15,899,899,899,899,3673,,,,,,-33054.0
1985-01-16,899,922,899,922,39065,,,,,,6011.0
1985-01-17,922,928,922,922,63606,906.25,,,,,6011.0
1985-01-18,922,934,922,922,44908,908.6730769230769,,,,,6011.0
1985-01-19,922,922,922,922,57262,910.7233727810651,,,,,6011.0
1985-01-21,940,940,922,934,10684,914.304392353209,,66.50992882235609,,8.334702163059683,16695.0
1985-01-22,934,940,934,940,19199,918.2575627604076,,70.07786449379866,,8.086161456508702,35894.0
1985-01-23,934,934,934,934,16694,920.6794761818834,,62.86519703413001,,7.8715946571226505,19200.0
1985-01-24,934,934,934,934,16528,922.7287875385167,,62.86519703413,,7.086647989485546,19200.0
1985-01-25,934,937,934,934,28881,924.4628202248988,,62.865197034130006,,6.690343572958962,19200.0
1985-01-26,934,934,934,934,8347,925.9300786518374,,62.865197034130006,,6.057706560163218,19200.0
1985-01-28,934,934,934,934,3172,927.1716050130933,,62.865197034130006,,5.497841839799449,19200.0
1985-01-29,934,943,934,934,3506,928.2221273187713,,62.86519703413,,5.814862614236613,19200.0
1985-01-30,934,934,934,934,501,929.1110308081911,,62.865197034130006,,5.298353942353256,19200.0
1985-01-31,934,934,934,934,9349,929.8631799146233,,62.865197034130006,,4.8357720160391455,19200.0
1985-02-01,934,934,934,934,8013,930.4996137739121,,62.86519703413,,4.420175507236247,19200.0
1985-02-02,934,934,934,934,0,931.0381347317718,920.5,62.865197034130006,10.538134731771834,4.0457307670077745,19200.0
1985-02-04,934,934,934,934,7179,931.4938063114993,921.5,62.86519703413001,9.99380631149927,3.7074993196026758,19200.0
1985-02-05,934,934,934,934,835,931.8793745712686,922.425925925926,62.86519703413001,9.453448645342633,3.4012725691617485,19200.0
1985-02-06,934,934,934,934,0,932.2056246372273,923.2832647462278,62.865197034130006,8.922359890999473,3.1234419139902334,19200.0
1985-02-07,934,934,934,934,2003,932.4816823853462,924.0770969872481,62.865197034130006,8.404585398098106,2.8708957200709597,19200.0
1985-02-08,934,934,934,934,0,932.7152697106776,924.8121268400446,62.865197034130006,7.903142870633019,2.6409368852211172,19200.0
1985-02-09,934,934,934,934,13523,932.9129205244195,925.4927100370784,62.86519703413001,7.420210487341137,2.4312163431701466,19200.0
1985-02-11,934,934,934,934,5676,933.0801635206627,926.1228796639615,62.865197034130006,6.957283856701224,2.2396790196836727,19200.0
1985-02-13,934,934,934,934,835,933.2216768251761,926.7063700592237,62.865197034130006,6.5153067659524595,2.0645195985640687,19200.0
1985-02-14,934,934,934,934,35893,933.3414188520721,927.2466389437257,62.86519703413,6.0947799083464815,1.9041460771975105,19200.0
1985-02-15,934,934,934,934,0,933.4427390286764,927.7468879108571,62.865197034130006,5.695851117819302,1.7571495532507664,19200.0
1985-02-16,934,934,934,934,0,933.5284714858032,928.2100813989418,62.86519703413002,5.318390086861314,1.6222790305655725,19200.0
1985-02-18,934,934,934,934,4174,933.6010143341412,928.6389642582795,62.865197034130006,4.962050075861612,1.4984202944664913,19200.0
1985-02-19,934,934,934,934,1669,933.6623967442733,929.0360780169256,62.86519703413001,4.62631872734778,1.3845781067668712,19200.0
1985-02-21,934,934,934,934,1002,933.7143357066929,929.4037759415978,62.865197034130006,4.310559765095036,1.279861124649228,19200.0
1985-02-22,934,934,934,934,7679,933.7582840595094,929.744236982961,62.86519703413001,4.014047076548422,1.1834690668548091,19200.0
1985-02-23,940,940,940,940,6678,934.7185480503541,930.5039231323713,77.58027190210187,4.21462491798286,1.5448193551518858,25878.0
1985-02-25,934,934,934,934,835,934.6080021964535,930.7628917892326,54.37579977360726,3.8451104072208864,1.8778630041289526,25043.0
1985-02-26,934,934,934,934,167,934.5144633969992,931.0026775826228,54.375799773607255,3.511785814376367,1.7379500841658666,25043.0
1985-02-27,937,937,937,937,0,934.8968536436147,931.4469236876137,61.119412023795896,3.4499299560010286,1.8316924242498627,25043.0
1985-02-28,934,934,934,934,8347,934.7588761599817,931.6360404514942,52.72652863050963,3.1228357084875142,1.9182252308234473,16696.0
1985-03-02,937,937,937,937,167,935.1036644430615,932.0333707884205,58.816801828711704,3.0702936546409774,1.9981380007357648,16863.0
1985-03-04,936,940,936,940,2671,935.8569468364367,932.6234914707597,63.83443814680125,3.233455365676946,2.145658929214609,19534.0
1985-03-05,940,940,940,940,3005,936.4943396308311,933.1698995099628,63.83443814680126,3.324440120868303,1.9878983950795315,19534.0
1985-03-06,946,946,946,946,167,937.9567489183955,934.1202773240395,71.8030204446085,3.8364715943559986,2.282272696616213,19701.0
1985-03-07,949,949,949,949,2504,939.6557106232577,935.2224790037403,74.7935753604896,4.433231619517414,2.334831372135493,22205.0
1985-03-08,949,949,949,949,0,941.093293604295,936.2430361145744,74.7935753604896,4.850257489720661,2.1641606142265037,22205.0
1985-03-09,946,946,946,946,668,941.8481715113265,936.9657741801614,66.60135502831386,4.88239733116518,2.225156725516469,21537.0
1985-03-11,946,946,946,946,0,942.4869143557379,937.6349760927419,66.60135502831388,4.851938262995986,2.0630248318576276,21537.0
1985-03-12,946,949,946,946,2337,943.0273890702398,938.2546074932795,66.60135502831388,4.772781576960256,2.1311979808298576,21537.0
1985-03-13,946,946,946,946,3506,943.4847138286644,938.8283402715551,66.60135502831386,4.656373557109305,1.9763406529667429,21537.0
1985-03-14,946,946,946,946,0,943.8716809319468,939.3595743255141,66.60135502831388,4.512106606432667,1.8329125074501558,21537.0
1985-03-15,946,946,946,946,0,944.1991146347242,939.8514577088094,66.60135502831386,4.347656925914748,1.7000453144569692,21537.0
1985-03-16,946,946,946,946,501,944.4761739216897,940.3069052859346,66.60135502831386,4.169268635755088,1.5769402428900912,21537.0
1985-03-18,946,946,946,946,334,944.7106087029682,940.728616005495,66.60135502831386,3.9819926974731743,1.4628618376915468,21537.0
1985-03-19,946,946,946,946,9683,944.9089765948193,941.1190888939768,66.60135502831386,3.789887700842428,1.3571325841538817,21537.0
1985-03-20,946,946,946,946,0,945.0768263494624,941.4806378647934,66.60135502831386,3.596188484669028,1.2591279936250903,21537.0
1985-03-21,946,946,946,946,167,945.2188530649297,941.8154054303643,66.60135502831386,3.4034476345653957,1.1682721533847353,21537.0
1985-03-22,946,946,946,946,0,945.339029516479,942.1253753984854,66.60135502831386,3.213654117993542,1.084033690651146,21537.0
1985-03-23,946,946,946,946,0,945.4407172831745,942.4123846282273,66.60135502831386,3.028332654947235,1.0059221068500404,21537.0
1985-03-25,946,946,946,946,1503,945.5267607780708,942.6781339150252,66.60135502831386,2.8486268630455243,0.9334844435901264,21537.0
1985-03-26,947,947,946,946,7679,945.5995668122138,942.9241980694678,66.60135502831386,2.6753687427459454,0.9382715198599593,21537.0
1985-03-27,946,946,946,946,5342,945.661171918027,943.1520352495072,66.60135502831388,2.5091366685197727,0.8707812923544834,21537.0
1985-03-28,946,946,946,946,17195,945.7132993152536,943.3629956013956,66.60135502831386,2.350303713858011,0.8081770779658531,21537.0
1985-03-29,946,946,946,946,5843,945.7574071129069,943.5583292605515,66.60135502831386,2.1990778523553445,0.7501007979355918,21537.0
1985-03-30,946,946,946,946,167,945.7947290955366,943.7391937597699,66.60135502831386,2.055535335766649,0.6962212181142093,21537.0
1985-04-01,952,952,946,946,2003,945.8263092346848,943.9066608886758,66.60135502831386,1.9196483460090121,1.0770377240559579,21537.0
1985-04-02,946,946,946,946,501,945.8530308908871,944.0617230450703,66.60135502831386,1.7913078458168457,0.99973415005,21537.0
1985-04-03,946,946,946,946,835,945.8756415230583,944.2052991158057,66.60135502831386,1.6703424072526332,0.9280037776243244,21537.0
1985-04-04,946,947,946,946,1169,945.894773596434,944.3382399220422,66.60135502831386,1.5565336743917442,0.9331678097549478,21537.0
1985-04-06,946,946,946,946,6678,945.9109622739057,944.4613332611502,66.60135502831386,1.4496290127555085,0.8662549432235499,21537.0
1985-04-08,946,946,946,946,31219,945.9246603856126,944.5753085751392,66.60135502831386,1.3493518104734221,0.8041572388688247,21537.0
1985-04-09,946,946,946,946,1002,945.9362510955183,944.6808412732771,66.60135502831386,1.2554098222411767,0.74652581702836,21537.0
