,open,high,low,close,volume
19941103,3268072,3292102,3244042,3292102,2706
19941102,3099862,3171952,3051802,3171952,2106
19941101,3099862,3099862,3015757,3051802,1556
19941031,3123892,3171952,3015757,3075832,1547
19941029,3075832,3123892,3063817,3099862,1390
19941028,3063817,3135907,2967698,3051802,2609
19941027,3183967,3220012,3003743,3051802,3786
19941026,3075832,3099862,3039787,3099862,3317
19941025,2883593,2979713,2883593,2979713,3023
19941024,2943668,3003743,2823518,2859563,4103
19941022,3003743,3003743,2943668,2943668,5681
19941021,2883593,2883593,2847548,2883593,2771
19941020,2679338,2763443,2679338,2763443,3433
19941019,2655308,2679338,2595234,2643293,1642
19941018,2643293,2691353,2571204,2619263,1824
19941017,2643293,2691353,2619263,2619263,1328
19941015,2643293,2703368,2619263,2619263,849
19941014,2607248,2691353,2583219,2607248,1676
19941013,2583219,2619263,2547174,2571204,531
19941012,2523144,2595234,2523144,2583219,1148
19941011,2547174,2583219,2499114,2535159,650
19941010,2463069,2583219,2463069,2547174,1191
19941008,2451054,2475084,2415009,2463069,441
19941007,2390979,2463069,2354934,2451054,1358
19941006,2282844,2378964,2282844,2366949,701
19941005,2378964,2390979,2270829,2282844,422
19941004,2415009,2427024,2342919,2342919,437
19941001,2318889,2378964,2306874,2378964,815
19940930,2258814,2282844,2210754,2282844,807
19940929,2198740,2270829,2198740,2222769,255
19940928,2198740,2222769,2186725,2186725,175
19940927,2246799,2258814,2186725,2198740,106
19940926,2174710,2270829,2174710,2234784,369
19940924,2246799,2246799,2174710,2174710,73
19940923,2174710,2234784,2174710,2222769,500
19940922,2198740,2282844,2162695,2162695,325
19940917,2210754,2234784,2186725,2210754,271
19940916,2234784,2234784,2186725,2210754,171
19940915,2270829,2306874,2234784,2234784,235
19940914,2342919,2342919,2270829,2330904,322
19940913,2366949,2378964,2306874,2330904,483
19940912,2222769,2378964,2222769,2378964,811
19940910,2222769,2306874,2222769,2282844,216
19940909,2306874,2354934,2234784,2234784,362
19940908,2126650,2282844,2126650,2282844,534
19940907,2234784,2258814,2186725,2186725,117
19940906,2282844,2306874,2222769,2234784,207
19940905,2282844,2318889,2270829,2282844,255
19940903,2270829,2306874,2222769,2282844,200
19940902,2330904,2330904,2258814,2270829,138
19940901,2366949,2390979,2330904,2330904,258
19940831,2306874,2439039,2306874,2390979,87
19940830,2354934,2427024,2342919,2427024,174
19940829,2354934,2378964,2330904,2330904,115
19940827,2342919,2402994,2342919,2354934,107
19940826,2330904,2342919,2318889,2342919,145
19940825,2306874,2366949,2306874,2306874,91
19940824,2366949,2390979,2342919,2342919,139
19940823,2499114,2499114,2402994,2402994,211
19940822,2354934,2451054,2354934,2451054,235
19940820,2366949,2402994,2354934,2354934,125
19940819,2282844,2342919,2282844,2342919,257
19940818,2282844,2427024,2282844,2342919,299
19940817,2415009,2439039,2402994,2402994,199
19940816,2463069,2463069,2402994,2402994,87
19940813,2439039,2487099,2439039,2463069,108
19940812,2487099,2499114,2439039,2451054,141
19940811,2535159,2535159,2463069,2487099,47
19940810,2427024,2523144,2427024,2523144,175
19940809,2439039,2439039,2402994,2427024,211
19940808,2487099,2499114,2402994,2439039,230
19940806,2523144,2547174,2487099,2499114,84
19940805,2583219,2619263,2523144,2523144,192
19940804,2571204,2595234,2547174,2583219,252
19940803,2619263,2619263,2571204,2583219,94
19940802,2571204,2631278,2571204,2619263,178
19940801,2655308,2655308,2595234,2619263,93
19940730,2631278,2643293,2595234,2643293,167
19940729,2643293,2643293,2583219,2595234,192
19940728,2595234,2595234,2535159,2595234,214
19940727,2619263,2619263,2583219,2595234,160
19940726,2607248,2643293,2595234,2619263,386
19940725,2643293,2655308,2595234,2607248,191
19940723,2643293,2691353,2643293,2643293,200
19940722,2619263,2655308,2619263,2619263,259
19940721,2643293,2643293,2619263,2643293,299
19940720,2643293,2667323,2631278,2655308,229
19940719,2667323,2679338,2643293,2643293,356
19940718,2679338,2691353,2655308,2655308,215
19940716,2679338,2703368,2643293,2667323,202
19940715,2703368,2715383,2667323,2667323,240
19940714,2727398,2763443,2679338,2679338,240
19940713,2811503,2847548,2727398,2727398,281
19940712,2751428,2847548,2751428,2799488,1019
19940711,2631278,2751428,2631278,2727398,735
19940709,2763443,2775458,2679338,2751428,569
19940708,2643293,2775458,2643293,2715383,547
19940707,2691353,2727398,2643293,2655308,225
19940706,2727398,2739413,2691353,2691353,297
19940705,2787473,2787473,2715383,2715383,364
19940704,2703368,2763443,2655308,2763443,587
19940702,2691353,2703368,2619263,2643293,108
19940701,2667323,2691353,2643293,2667323,342
19940630,2643293,2679338,2643293,2667323,407
19940629,2655308,2667323,2643293,2667323,340
19940628,2691353,2691353,2619263,2619263,403
19940627,2667323,2727398,2643293,2679338,627
19940625,2667323,2739413,2667323,2667323,270
19940624,2739413,2739413,2691353,2691353,251
19940623,2835533,2835533,2715383,2715383,393
19940622,2823518,2847548,2739413,2835533,629
19940621,2823518,2847548,2763443,2823518,1980
19940620,2739413,2763443,2667323,2763443,992
19940618,2667323,2679338,2643293,2643293,273
19940617,2595234,2643293,2583219,2643293,842
19940616,2559189,2595234,2523144,2523144,504
19940615,2619263,2619263,2511129,2523144,271
19940614,2667323,2703368,2619263,2619263,261
19940613,2715383,2763443,2679338,2715383,213
19940611,2703368,2727398,2655308,2703368,94
19940610,2811503,2811503,2739413,2739413,175
19940609,2775458,2811503,2751428,2787473,260
19940608,2811503,2823518,2739413,2775458,388
19940607,2727398,2811503,2655308,2811503,334
19940604,2811503,2811503,2727398,2727398,130
19940603,2823518,2835533,2775458,2799488,165
19940602,2811503,2835533,2787473,2823518,417
19940601,2835533,2871578,2775458,2799488,225
19940531,2835533,2871578,2811503,2835533,350
19940530,2895608,2931653,2859563,2871578,198
19940528,2919638,2943668,2871578,2883593,1091
19940527,2907623,2931653,2895608,2895608,586
19940526,2919638,2943668,2895608,2907623,440
19940525,2967698,2979713,2895608,2931653,381
19940524,2979713,3027772,2943668,2955683,1920
19940523,2895608,2967698,2895608,2955683,832
19940521,2943668,2943668,2895608,2895608,774
19940520,2967698,2991728,2919638,2943668,1182
19940519,2883593,2979713,2859563,2943668,1757
19940517,2823518,2883593,2823518,2859563,644
19940516,2799488,2859563,2799488,2811503,227
19940514,2847548,2847548,2787473,2799488,175
19940513,2883593,2907623,2847548,2847548,426
19940512,2883593,2895608,2859563,2883593,642
19940511,2895608,2919638,2859563,2883593,814
19940510,2883593,2919638,2871578,2895608,581
19940509,2943668,2979713,2883593,2883593,1592
19940507,2871578,2919638,2859563,2919638,1185
19940506,2823518,2883593,2811503,2859563,703
19940504,2883593,2943668,2835533,2859563,2442
19940503,2895608,2919638,2859563,2859563,1693
19940502,2811503,2895608,2799488,2895608,1834
19940430,2775458,2811503,2775458,2775458,1012
19940429,2907623,2931653,2763443,2775458,1007
19940428,2835533,2895608,2811503,2883593,1496
19940427,2955683,2967698,2811503,2859563,2187
19940426,2835533,2931653,2823518,2931653,2447
19940425,2847548,2871578,2799488,2811503,1501
19940423,2811503,2847548,2775458,2787473,1302
19940422,2763443,2823518,2763443,2763443,1534
19940421,2703368,2763443,2703368,2739413,664
19940420,2787473,2799488,2715383,2751428,419
19940419,2739413,2811503,2739413,2763443,1373
19940418,2703368,2715383,2679338,2715383,252
19940416,2715383,2763443,2703368,2703368,397
19940415,2703368,2715383,2667323,2691353,394
19940414,2643293,2703368,2643293,2655308,184
19940413,2643293,2691353,2643293,2655308,233
19940412,2787473,2799488,2679338,2679338,318
19940411,2763443,2787473,2739413,2763443,860
19940409,2715383,2763443,2715383,2739413,862
19940408,2619263,2715383,2619263,2679338,431
19940407,2667323,2703368,2643293,2643293,123
19940406,2703368,2715383,2667323,2667323,340
19940404,2607248,2715383,2607248,2679338,385
19940402,2595234,2643293,2595234,2607248,164
19940401,2643293,2691353,2643293,2643293,321
19940331,2643293,2703368,2643293,2667323,618
19940330,2787473,2799488,2667323,2667323,504
19940329,2883593,2895608,2763443,2775458,1298
19940328,2703368,2823518,2667323,2823518,2414
19940326,2631278,2703368,2583219,2703368,443
19940325,2655308,2679338,2631278,2631278,222
19940324,2703368,2715383,2655308,2655308,494
19940323,2679338,2751428,2679338,2703368,303
19940322,2679338,2715383,2655308,2679338,169
19940321,2691353,2739413,2691353,2715383,255
19940319,2787473,2787473,2727398,2751428,123
19940318,2739413,2811503,2715383,2787473,763
19940317,2823518,2835533,2727398,2751428,476
19940316,2763443,2859563,2691353,2799488,967
19940315,2799488,2799488,2715383,2739413,550
19940314,2871578,2907623,2823518,2823518,1261
19940312,2751428,2859563,2715383,2811503,1257
19940311,2751428,2751428,2667323,2751428,684
19940310,2619263,2631278,2559189,2631278,356
19940309,2511129,2583219,2499114,2571204,469
19940308,2571204,2643293,2511129,2511129,247
19940307,2643293,2643293,2571204,2571204,187
19940305,2595234,2667323,2595234,2643293,145
19940304,2703368,2703368,2571204,2595234,190
19940303,2583219,2691353,2583219,2691353,299
19940302,2643293,2763443,2643293,2643293,145
19940228,2835533,2859563,2679338,2763443,379
19940226,2787473,2835533,2727398,2799488,518
19940225,2703368,2763443,2703368,2763443,364
19940224,2811503,2823518,2715383,2727398,399
19940223,2919638,2919638,2775458,2811503,483
19940222,2775458,2883593,2763443,2883593,1215
19940221,2787473,2811503,2727398,2763443,520
19940219,2727398,2799488,2703368,2751428,512
19940218,2727398,2787473,2703368,2703368,606
19940217,2823518,2859563,2727398,2763443,634
19940216,2799488,2859563,2799488,2811503,644
19940215,2799488,2859563,2727398,2799488,852
19940214,2847548,2871578,2739413,2763443,886
19940212,2919638,2919638,2823518,2823518,490
19940208,2715383,2931653,2715383,2883593,1581
19940207,2835533,2835533,2835533,2835533,485
19940205,3075832,3159937,2955683,2955683,1915
19940204,3183967,3207997,2967698,3075832,5089
19940203,3087847,3207997,3087847,3087847,4772
19940202,3207997,3207997,3207997,3207997,3702
19940201,2967698,3087847,2967698,3087847,2135
19940131,3075832,3111877,2967698,2967698,5032
19940129,3099862,3123892,2907623,3087847,7833
19940128,3003743,3003743,3003743,3003743,2783
19940127,2883593,2883593,2883593,2883593,2080
19940126,2667323,2763443,2607248,2763443,3068
19940125,2715383,2727398,2607248,2643293,3925
19940124,2523144,2619263,2499114,2619263,2155
19940122,2415009,2499114,2415009,2499114,988
19940121,2378964,2475084,2342919,2402994,2092
19940120,2523144,2523144,2366949,2378964,699
19940119,2378964,2451054,2342919,2451054,1121
19940118,2318889,2378964,2318889,2354934,889
19940117,2318889,2402994,2318889,2318889,2141
19940115,2439039,2439039,2439039,2439039,181
19940114,2559189,2559189,2559189,2559189,984
19940113,2811503,2823518,2667323,2679338,1570
19940112,2727398,2763443,2679338,2763443,2070
19940111,2631278,2751428,2619263,2691353,2461
19940110,2619263,2703368,2619263,2631278,799
19940108,2679338,2739413,2667323,2679338,885
19940107,2835533,2835533,2715383,2715383,1558
19940106,2763443,2835533,2751428,2835533,3758
19940105,2679338,2715383,2631278,2715383,1384
19940104,2499114,2595234,2499114,2595234,486
19940103,2439039,2511129,2439039,2475084,162
19931228,2427024,2523144,2427024,2511129,469
19931227,2451054,2571204,2451054,2523144,364
19931224,2366949,2511129,2366949,2499114,441
19931223,2511129,2523144,2463069,2475084,464
19931222,2523144,2607248,2451054,2451054,660
19931221,2535159,2571204,2511129,2511129,713
19931220,2511129,2619263,2511129,2511129,839
19931218,2739413,2739413,2631278,2631278,484
19931217,2703368,2787473,2691353,2703368,1334
19931216,2763443,2763443,2691353,2703368,1314
19931215,2679338,2787473,2679338,2727398,1378
19931214,2739413,2799488,2643293,2715383,1880
19931213,2799488,2799488,2679338,2679338,1204
19931211,2703368,2799488,2703368,2799488,3060
19931210,2679338,2679338,2679338,2679338,0
19931209,2775458,2787473,2643293,2679338,1881
19931208,2643293,2751428,2631278,2751428,1222
19931207,2667323,2679338,2595234,2643293,1017
19931206,2847548,2871578,2691353,2691353,1737
19931204,2739413,2823518,2739413,2811503,1451
19931203,2691353,2787473,2679338,2715383,2439
19931202,2559189,2775458,2559189,2679338,2444
19931201,2775458,2787473,2655308,2655308,1376
19931130,2883593,2883593,2775458,2775458,1857
