Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
1985-01-04,2654,414,,,,,,,,,,,,,,,,,414.0,0.0,,
1985-01-05,2702,705,,,,,,,,,,,,,,,,,1119.0,705.0,,
1985-01-07,2774,17077,,,,,,,,,,,,,,,,,18196.0,17782.0,,
1985-01-08,2726,1243,,,,,,,,,,,,,,,,,16953.0,17782.0,,
1985-01-09,2654,1243,,,,,,,,,,,,,,,,,15710.0,16539.0,,
1985-01-10,2649,414,,,,,,,,,,,,,,,,,15296.0,16539.0,,
1985-01-11,2581,6508,,,,,,,,,,,,,,,,,8788.0,10031.0,,
1985-01-12,2557,829,,,,,,,,,,,,,,,,,7959.0,10031.0,,
1985-01-14,2533,5181,,,,,,,,,,,,,,,,,2778.0,11758.0,,
1985-01-15,2442,2487,,,,,,,,,,,,,,,,,291.0,9271.0,,
1985-01-16,2449,1658,,,,,,,,,,,,,,,,,1949.0,7613.0,,
1985-01-17,2442,41,,,,,,,,,,,,,,,,,1908.0,7613.0,,
1985-01-18,2442,83,,,,,,,,,,,,,,,,,1908.0,7613.0,,
1985-01-19,2410,83,,,,,,,,,,-105.21008403361344,,,,,,,1825.0,7530.0,,
1985-01-21,2401,124,,,,,12.799346174607438,56.134914617298904,,,,-100.81546757858746,,,,,,,1701.0,7530.0,,
1985-01-22,2401,249,,,,,9.786336783104769,66.46090411818048,,,7.430555555555556,-107.78565082667009,,,,,,,1701.0,7779.0,,
1985-01-23,2437,829,,,,,16.87625473481603,61.237722391687825,,,18.464506172839506,-54.38392359343569,,,,,,,2530.0,7779.0,,
1985-01-24,2413,41,,,,,15.974890728416623,63.30802308287819,,17.883061795857788,27.754123659178305,-65.67514901421391,,,,,,,2489.0,7779.0,,
