Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
1996-07-03,511,389610,,,,,,,,,,,,,,,,,389610.0,-389610.0,,
1996-07-04,541,1462338,,,,,,,,,,,,,,,,,1851948.0,1072728.0,,
1996-07-05,508,440693,,,,,,,,,,,,,,,,,1411255.0,632035.0,,
1996-07-06,490,334632,,,,,,,,,,,,,,,,,1076623.0,297403.0,,
1996-07-08,497,357143,,,,,,,,,,,,,,,,,1433766.0,163474.375,,
1996-07-09,492,231602,,,,,,,,,,,,,,,,,1202164.0,-68127.625,,
1996-07-10,494,258874,,,,,,,,,,,,,,,,,1461038.0,-211946.51388888888,,
1996-07-11,492,296970,,,,,,,,,,,,,,,,,1164068.0,-508916.5138888889,,
1996-07-12,494,353680,,,,,,,,,,,,,,,,,1517748.0,-155236.51388888888,,
1996-07-13,492,166667,,,,,,,,,,,,,,,,,1351081.0,-155236.51388888888,,
1996-07-15,487,208225,,,,,,,,,,,,,,,,,1142856.0,-363461.5138888889,,
1996-07-16,487,366667,,,,,,,,,,,,,,,,,1142856.0,-363461.5138888889,,
1996-07-18,487,512554,,,,,,,,,,,,,,,,,1142856.0,-876015.5138888889,,
1996-07-19,487,165368,,,,,,,,,,-67.17171717171692,,,,,,,1142856.0,-1041383.5138888889,,
1996-07-20,490,65368,,,,,9.811750858156772,26.87840465448934,,,,-64.19165476757091,,,,,,,1208224.0,-976015.5138888889,,
1996-07-22,487,168831,,,,,11.77198742924563,25.133088736077053,,,1.8518518518518519,-69.03353057199205,,,,,,,1039393.0,-1144846.513888889,,
1996-07-23,487,164502,,,,,11.297956798904902,24.121037545266745,,,1.8518518518518519,-74.93540051679486,,,,,,,1039393.0,-1309348.513888889,,
1996-07-24,487,198701,,,,,11.2979567989049,24.121037545266745,,1.2345679012345678,0.0,-84.94382022471862,,,,,,,1039393.0,-1309348.513888889,,
1996-07-25,492,223810,,,,,20.013952445958978,21.7508682609996,,4.585537918871252,11.904761904761905,20.05730659025804,,,,,,,1263203.0,-1213429.9424603176,,
1996-07-26,492,215152,,,,,18.607490956167943,20.222346662818683,,11.904761904761905,23.80952380952381,9.061488673140753,,,519.5523640726592,494.7,469.84763592734083,,1263203.0,-998277.9424603176,,
