Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2005-07-19,5388,713289,,,,,,,,,,,,,,,,,713289.0,713289.0,,
2005-07-20,4583,604099,,,,,,,,,,,,,,,,,109190.0,109190.0,,
2005-07-21,4016,261090,,,,,,,,,,,,,,,,,-151900.0,-145756.70588235295,,
2005-07-22,3904,99930,,,,,,,,,,,,,,,,,-251830.0,-214458.58088235295,,
2005-07-25,3953,87232,,,,,,,,,,,,,,,,,-164598.0,-243535.9142156863,,
2005-07-26,3890,56927,,,,,,,,,,,,,,,,,-221525.0,-300462.91421568627,,
2005-07-27,3953,63810,,,,,,,,,,,,,,,,,-157715.0,-303015.3142156863,,
2005-07-28,3813,59501,,,,,,,,,,,,,,,,,-217216.0,-362516.3142156863,,
2005-07-29,3722,82788,,,,,,,,,,,,,,,,,-300004.0,-387352.7142156863,,
2005-08-01,3764,40559,,,,,,,,,,,,,,,,,-259445.0,-373833.0475490196,,
2005-08-02,3708,59836,,,,,,,,,,,,,,,,,-319281.0,-356737.0475490196,,
2005-08-03,3519,45168,,,,,,,,,,,,,,,,,-364449.0,-401905.0475490196,,
2005-08-04,3603,25907,,,,,,,,,,,,,,,,,-338542.0,-399026.49199346406,,
2005-08-05,3499,25701,,,,,,,,,,-102.9754629728899,,,,,,,-364243.0,-394381.7329573195,,
2005-08-08,3492,13666,,,,,1.685497110379191,35.512289466289104,,,,-103.69439881470035,,,,,,,-377909.0,-392653.8478998482,,
2005-08-09,3446,36250,,,,,4.86652427859564,31.45612912646446,,,3.9193196045284577,-97.35299406581552,,,,,,,-414159.0,-415138.02511503804,,
2005-08-10,3485,42228,,,,,4.585684294985031,29.98318078074631,,,7.021043035214355,-98.51021631843557,,,,,,,-371931.0,-392234.7030811397,,
2005-08-11,3499,21403,,,,,5.453315460163034,28.72739085038777,,6.956250541585959,9.928388985015063,-75.62343845754957,,,,,,,-350528.0,-388366.6910329469,,
2005-08-12,3401,29620,,,,,4.5839351905627534,36.29841706748096,,11.074363965323306,16.2736598757405,-109.93186473268395,,,,,,,-380148.0,-381152.65091833373,,
2005-08-16,3359,19697,,,,,4.344563604564107,34.40292568257406,,15.104712594863445,19.112088923834772,-113.63490535771591,,,4720.208033593448,3799.85,2879.4919664065515,,-399845.0,-371513.6934715252,,
2005-08-17,3208,20316,,,,,3.948087055011218,34.959333001643124,12.139997818990679,16.972056427828043,15.530420483908854,-132.61066838258344,-40.46028210838901,-2180.0,4295.124862955591,3690.85,3086.5751370444086,210.15704665667786,-420161.0,-391829.6934715252,-97.15178560162852,
