Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2023-05-31,21580,750965,,,,,,,,,,,,,,,,,750965.0,750965.0,,
2023-06-01,28040,506180,,,,,,,,,,,,,,,,,1257145.0,750965.0,,
2023-06-02,30300,11941920,,,,,,,,,,,,,,,,,13199065.0,-11190955.0,,
2023-06-05,32380,7093055,,,,,,,,,,,,,,,,,20292120.0,-4097900.0,,
2023-06-07,42000,12706325,,,,,,,,,,,,,,,,,32998445.0,8608425.0,,
2023-06-08,45600,11761845,,,,,,,,,,,,,,,,,44760290.0,10568732.5,,
2023-06-09,47700,3289230,,,,,,,,,,,,,,,,,48049520.0,13077467.245762711,,
2023-06-12,62000,5689585,,,,,,,,,,,,,,,,,53739105.0,18767052.245762713,,
2023-06-13,80600,9602070,,,,,,,,,,,,,,,,,63341175.0,28369122.245762713,,
2023-06-14,80600,8332430,,,,,,,,,,,,,,,,,63341175.0,28369122.245762713,,
2023-06-15,84000,8332430,,,,,,,,,,,,,,,,,71673605.0,30955048.797486853,,
2023-06-16,84000,2759515,,,,,,,,,,,,,,,,,71673605.0,30955048.797486853,,
2023-06-19,87300,2759515,,,,,,,,,,,,,,,,,74433120.0,33714563.79748686,,
2023-06-20,80600,1927865,,,,,,,,,,79.9008165906794,,,,,,,72505255.0,31786698.797486857,,
2023-06-21,71500,4454765,,,,,50.993835555735714,20.760254213659714,,,,47.98803570594009,,,,,,,68050490.0,28236807.938111857,,
2023-06-22,62800,5615270,,,,,44.08482991443241,29.96462259733548,,,71.05510082656329,5.248302019934717,,,,,,,62435220.0,25797852.2815462,,
2023-06-23,67700,4303720,,,,,41.796605028859624,26.86305337435008,,,63.252928600717645,9.425898554907425,,,,,,,66738940.0,25993475.91790984,,
2023-06-26,67600,2845455,,,,,38.151407058060435,25.191119416780154,,64.7939824104013,60.07391780392297,-5.884118883218254,,,,,,,63893485.0,26869000.533294454,,
2023-06-27,63400,1436080,,,,,36.149122559090515,23.869024327517586,,59.95999638474061,56.55314274958122,-32.85193289569662,,,,,,,62457405.0,25743424.317078236,,
2023-06-28,61000,1642365,,,,,33.860875318788466,25.6957576639284,,54.96678161304251,48.27328428562333,-60.09690399934299,,,100702.40193324377,60035.0,19367.598066756225,,60815040.0,24638560.58980551,,
2023-06-29,55100,2326715,,,,,31.264577283176695,30.36310047985925,54.919890295242816,46.02116747526015,33.2370753905759,-113.15017337956795,155.32900834105652,33520.0,98476.67850591091,61711.0,24945.32149408909,8140.03936309992,58488325.0,22942819.149127543,209.83001870926074,
2023-06-30,65000,4851760,,,,,31.843022331099053,26.004443281740762,60.99601985438108,37.134219567794766,29.89229902718507,-87.34753322410337,131.811697574893,36960.0,96927.71223166995,63559.0,30190.287768330054,8554.025025336008,63340085.0,27794579.149127543,858.5048796870678,
2023-07-03,66600,2727400,,,,,32.749042417379094,24.55312555381589,61.870331520692176,31.055098917306044,30.035922334157164,-43.09276753910484,119.8019801980198,36300.0,95054.1512125528,65374.0,35693.8487874472,8306.117313104685,66067485.0,29577879.149127543,-77.16112651901872,
2023-07-04,65500,1690245,,,,,31.232840461331055,23.41637485077753,60.88268790272216,32.324951161898184,37.04663212435233,-40.02426046921953,102.28536133415689,33120.0,92568.68438271634,67030.0,41491.31561728366,8009.708013584295,64377240.0,30060806.291984685,-76.17042304056574,
2023-07-05,62300,1278830,,,,,29.986910560512133,23.394066157361486,58.04530091040192,34.16850179094081,35.422950914312935,-52.77544023687077,48.333333333333336,20300.0,91007.53252583434,68045.0,45082.46747416566,7691.230746380028,63098410.0,29101683.791984685,-89.93548488646402,
2023-07-06,62500,1812345,2696.863471456978,,,,27.428261955918273,24.990608688779822,58.173543488711296,35.02428706363066,32.60327815222673,-52.41109808518961,37.06140350877193,16900.0,89621.99459772262,68890.0,48158.005402277384,7684.91816473253,64910755.0,29053990.502511002,-84.59132049436121,
2023-07-07,62000,711920,2387.199181085998,,,,26.780669999272384,24.400570675997656,57.70933391241514,32.86886604021281,30.580369054098764,-57.807807807807826,29.979035639413,14300.0,88245.32993270236,69605.0,50964.67006729764,7298.966143366206,64198835.0,29196374.502511002,-78.35602861459977,
2023-07-10,59400,755040,1909.9727520935048,,,12.01088225495818,25.92377150828025,25.342738134301573,55.29416441673942,30.694043053981314,28.898481955618454,-84.4657607247536,-4.193548387096774,-2600.0,88360.3249905846,69475.0,50589.67500941539,6985.557946414095,63443795.0,28441334.502511002,-86.72943632971473,59.58729692623971
