Date,close,volume,MACD,MACD_hist,MACD_signal,ADX,DMP,DMN,RSI,Stoch_D,Stoch_K,CCI,ROC,Momentum,BB_upper,BB_middle,BB_lower,ATR,OBV,A/D Line,VROC,Ultimate_Oscillator
2019-02-13,15300,3961223,,,,,,,,,,,,,,,,,3961223.0,304709.4615384615,,
2019-02-14,16000,2626606,,,,,,,,,,,,,,,,,6587829.0,2931315.4615384615,,
2019-02-15,15650,1276624,,,,,,,,,,,,,,,,,5311205.0,2165341.0615384616,,
2019-02-18,15750,1034314,,,,,,,,,,,,,,,,,6345519.0,2510112.394871795,,
2019-02-19,15550,974123,,,,,,,,,,,,,,,,,5371396.0,1535989.394871795,,
2019-02-20,15250,2923220,,,,,,,,,,,,,,,,,2448176.0,805184.3948717951,,
2019-02-21,15100,883514,,,,,,,,,,,,,,,,,1564662.0,363427.3948717951,,
2019-02-22,14850,1546763,,,,,,,,,,,,,,,,,17899.0,54074.79487179511,,
2019-02-25,14900,905856,,,,,,,,,,,,,,,,,923755.0,-398853.2051282049,,
2019-02-26,14700,890582,,,,,,,,,,,,,,,,,33173.0,-1289435.205128205,,
2019-02-27,14800,1573961,,,,,,,,,,,,,,,,,1607134.0,-165177.34798534797,,
2019-02-28,14800,2377878,,,,,,,,,,,,,,,,,1607134.0,2212700.6520146523,,
2019-03-04,14400,1547446,,,,,,,,,,,,,,,,,59688.0,1052116.1520146523,,
2019-03-05,14250,1286767,,,,,,,,,,-135.0826044703595,,,,,,,-1227079.0,794762.7520146522,,
2019-03-06,14350,1117292,,,,,8.176843074387392,39.66195995759236,,,,-107.20720720720725,,,,,,,-109787.0,1167193.4186813189,,
2019-03-07,14200,905411,,,,,7.349550399480764,35.64915836083255,,,6.3857975622681495,-104.74243663123478,,,,,,,-1015198.0,563586.0853479855,,
2019-03-08,14000,651905,,,,,6.851842737297859,38.313976524205295,,,4.583995760466348,-123.76463867466468,,,,,,,-1667103.0,-88318.9146520145,,
2019-03-11,14150,663971,,,,,6.279406825521505,36.78393880270053,,5.152985803140601,4.489164086687307,-105.14929920779987,,,,,,,-1003132.0,310063.6853479855,,
