Date,open,high,low,close,volume,EMA_12,EMA_26,RSI,MACD,ATR,OBV
2006-06-29,38000,40500,37500,38500,1195650,,,,,,1195650.0
2006-06-30,39600,40950,39000,40950,689510,,,,,,1885160.0
2006-07-03,41300,41700,39900,41450,207420,,,,,,2092580.0
2006-07-04,41550,44300,41550,44000,277370,,,,,,2369950.0
2006-07-05,42700,44000,42700,44000,182840,,,,,,2369950.0
2006-07-06,44000,44800,43650,44400,227800,,,,,,2597750.0
2006-07-07,45050,45900,44400,45800,294450,,,,,,2892200.0
2006-07-10,44600,45850,44600,45750,139580,,,,,,2752620.0
2006-07-11,45350,45700,44800,45500,202270,,,,,,2550350.0
2006-07-12,44800,45100,43250,44500,199060,,,,,,2351290.0
2006-07-13,43800,44400,42150,43000,181780,,,,,,2169510.0
2006-07-14,42700,45850,41650,43050,99630,43408.333333333336,,,,,2269140.0
2006-07-18,43000,43000,40500,40500,208680,42960.89743589744,,,,,2060460.0
2006-07-19,40150,41000,40150,40500,119190,42582.29783037476,,,,,2060460.0
2006-07-20,40750,40900,40000,40800,123610,42308.09816416326,,46.10502119009723,,1867.3033683035178,2184070.0
2006-07-21,40200,40700,39350,39400,111830,41860.69844659968,,38.622603531307675,,1822.8793404145224,2072240.0
2006-07-24,39400,40050,39400,40050,232970,41582.12945481511,,43.22928406670909,,1702.2458365437653,2305210.0
2006-07-25,41450,41450,39800,40000,174590,41338.7249233051,,42.96216363412002,,1697.0359398100925,2130620.0
2006-07-26,40000,40300,39500,39500,396370,41055.84416587355,,40.281632750549534,,1610.0455002996498,1734250.0
2006-07-27,39950,40300,39800,39950,204550,40885.71429420069,,43.68704859853777,,1533.447824866435,1938800.0
2006-07-28,39950,40000,39450,40000,107430,40749.45055663135,,44.0686934133979,,1442.555713141834,2046230.0
2006-07-31,40050,40250,39800,40100,99320,40649.535086380376,,44.87338065534969,,1352.7080345223633,2145550.0
2006-08-01,40100,40100,39800,40100,70770,40564.99122693724,,44.873380655349685,,1259.2006096932957,2145550.0
2006-08-02,40200,40300,39900,40200,67820,40508.83873048536,,45.77810486221106,,1184.1866190376138,2213370.0
2006-08-03,40800,40800,39500,40450,68030,40499.786618103,,48.0725442366379,,1194.1398667591743,2281400.0
2006-08-04,40450,41100,40350,41100,164470,40592.12713839484,41675.0,53.57336090449071,-1082.8728616051594,1156.515605740242,2445870.0
2006-08-07,41000,41200,40700,40950,43430,40647.18450171871,41621.2962962963,52.19914151222458,-974.1117945775914,1101.6295452578267,2402440.0
2006-08-08,40550,41500,40550,41500,71830,40778.386886069675,41612.311385459536,56.59554553120012,-833.924499389861,1089.1054639533113,2474270.0
2006-08-09,40500,41850,40500,41850,70460,40943.250442058954,41629.91794949957,59.169141955594064,-686.6675074406157,1110.41645811994,2544730.0
2006-08-10,41550,41900,41250,41900,50330,41090.44268174219,41649.92402731442,59.538236472288624,-559.4813455722251,1073.1894414768037,2595060.0
2006-08-11,41900,42000,41200,41850,45440,41207.297653781854,41664.744469735575,58.96422265365005,-457.44681595372094,1051.3069588717817,2549620.0
2006-08-14,41900,41900,41400,41800,46090,41298.48263012311,41674.76339790331,58.358304823616464,-376.28076778020477,1007.526891692561,2503530.0
2006-08-16,41800,41850,41550,41550,65850,41337.17761010417,41665.5216647253,55.298503546534235,-328.3440546211277,951.7861479655791,2437680.0
