Date,open,high,low,close,volume,EMA_12,EMA_26,RSI,MACD,ATR,OBV
2013-10-30,33700,38750,33500,38750,16962211,,,,,,16962211.0
2013-10-31,40450,41150,35600,36450,8952654,,,,,,8009557.0
2013-11-01,36450,38250,36100,37350,2685352,,,,,,10694909.0
2013-11-04,38900,39400,36450,36700,2261819,,,,,,8433090.0
2013-11-05,36050,36700,34600,35050,2254062,,,,,,6179028.0
2013-11-06,35050,36250,34500,35000,1258031,,,,,,4920997.0
2013-11-07,35300,35400,33750,33800,1265278,,,,,,3655719.0
2013-11-08,33250,35050,32850,34350,1250427,,,,,,4906146.0
2013-11-11,34950,35350,34100,34450,650733,,,,,,5556879.0
2013-11-12,34550,35850,34250,35850,766202,,,,,,6323081.0
2013-11-13,36050,36050,34000,34200,873530,,,,,,5449551.0
2013-11-14,34050,34050,32400,33550,1120559,35458.333333333336,,,,,4328992.0
2013-11-15,33500,34000,33300,33500,501548,35157.05128205128,,,,,3827444.0
2013-11-18,33550,34550,33500,34100,621179,34994.428007889546,,,,,4448623.0
2013-11-19,34200,34450,33700,33800,367999,34810.66985282961,,32.5687539961764,,1728.818477372369,4080624.0
2013-11-20,33800,34200,33550,33700,349307,34639.7975677789,,32.07639088734507,,1613.9728620091691,3731317.0
2013-11-21,33700,33800,32650,32750,375291,34349.0594804283,,27.779819177282207,,1566.2521203126464,3356026.0
2013-11-22,32950,33200,31650,31650,654528,33933.81956036241,,23.803892937472074,,1564.6314769440366,2701498.0
2013-11-25,31500,32100,31100,31800,513819,33605.539627998965,,25.372418245983276,,1509.8761007534345,3215317.0
2013-11-26,32200,32950,32100,32450,688714,33427.76430061451,,31.91318341733771,,1475.8463175480645,3904031.0
2013-11-27,32100,32300,31600,31700,397652,33161.954408212274,,28.778914945109477,,1418.0044148271606,3506379.0
2013-11-28,31750,33200,31550,33150,698694,33160.11526848731,,40.87000209921016,,1439.005014090012,4205073.0
2013-11-29,32250,32900,31450,31950,2366739,32973.94368872003,,35.49883360463045,,1462.188050815684,1838334.0
2013-12-02,31850,32150,31550,31600,653579,32762.567736609253,,34.09154776759796,,1386.9132364618913,1184755.0
2013-12-03,31600,32700,31600,32500,814436,32722.17270020783,,40.611301473585996,,1362.25530407645,1999191.0
2013-12-04,32400,32600,31850,32550,367975,32695.684592483547,33950.0,40.960717904318486,-1254.315407516453,1310.3895403950992,2367166.0
2013-12-05,32800,33200,32550,33050,579978,32750.194655178384,33883.333333333336,44.47862534607619,-1133.1386781549518,1255.1796109750496,2947144.0
2013-12-06,32650,33300,32600,33200,376660,32819.39547745863,33832.71604938272,45.52727017304752,-1013.3205719240868,1209.3236758758715,3323804.0
2013-12-09,33400,33450,32650,33100,348969,32862.56540400346,33778.44078646548,44.918176967918974,-915.8753824620217,1175.88834755879,2974835.0
2013-12-10,32850,32900,32000,32000,343482,32729.86303415677,33646.70443191248,38.773189027022994,-916.8413977557138,1169.7523879774858,2631353.0
2013-12-11,31700,32000,31400,31400,400609,32525.268721209573,33480.28188140045,35.88912417520368,-955.0131601908761,1124.1152043012428,2230744.0
2013-12-12,31000,31600,30950,31350,295035,32344.458148715792,33322.48322351893,35.6511387595386,-978.0250748031394,1086.4650437854461,1935709.0
2013-12-13,32100,32450,31100,31200,335425,32168.387664297978,33165.26224399901,34.90338101556763,-996.8745797010306,1107.2269888506237,1600284.0
2013-12-16,31050,31200,29600,29650,732684,31780.943408252133,32904.87244814723,28.298363714306255,-1123.929039895098,1145.7654734360083,867600.0
2013-12-17,30000,30000,29150,29200,434318,31383.87519159796,32630.43745198818,26.717591595667894,-1246.5622603902193,1122.7901766616058,433282.0
2013-12-18,29200,29700,28600,29500,492037,31094.048239044427,32398.553196285353,29.543276993768497,-1304.5049572409262,1121.030817550713,925319.0
2013-12-19,29850,30150,29300,29900,342326,30910.34850996067,32213.475181745696,33.23957184052996,-1303.1266717850267,1100.227768681461,1267645.0
2013-12-20,29700,30100,29550,30100,239758,30785.679508428257,32056.921464579347,35.0736582302799,-1271.2419561510906,1058.2186477401983,1507403.0
2013-12-23,30450,30650,29800,29800,283382,30634.036507131605,31889.74209683273,33.58326938864714,-1255.7055897011269,1042.3992768559829,1224021.0
2013-12-24,29800,29850,29300,29400,317305,30444.18473680367,31705.316756326603,31.651998973752946,-1261.1320195229346,1005.1586430360012,906716.0
2013-12-26,29450,29600,28600,28650,450991,30168.15631575695,31478.996996598707,28.35896340222689,-1310.8406808417567,1004.7701225878914,455725.0
2013-12-27,28700,29150,28550,28650,312091,29934.593805640496,31269.441663517322,28.35896340222689,-1334.8478578768263,974.4030798923578,455725.0
2013-12-30,29000,29200,28750,28800,342769,29760.040912465036,31086.520058812333,30.047072595833665,-1326.4791463472975,942.6771496480018,798494.0
2014-01-02,29100,30400,29050,30300,804798,29843.111541316568,31028.259313715123,44.205492952284445,-1185.1477723985554,991.6519466108217,1603292.0
2014-01-03,30300,30650,29900,30400,480768,29928.78668880633,30981.72158677326,45.00464305207118,-1052.9348979669303,973.7025622980949,2084060.0
2014-01-06,30200,30400,29650,29850,306619,29916.6656597592,30897.890358123386,41.48517361654544,-981.2246983641853,957.1336287782319,1777441.0
2014-01-07,29500,30150,29500,30000,206683,29929.486327488557,30831.379961225357,42.79899636796995,-901.8936337367995,934.4450805626244,1984124.0
2014-01-08,30050,31000,30050,30750,555590,30055.719200182626,30825.351815949405,48.96867305959003,-769.632615766779,939.2759443211212,2539714.0
2014-01-09,30800,31000,30400,30900,349508,30185.608554000682,30830.881311064266,50.127280953207695,-645.2727570635834,914.3305285019934,2889222.0
2014-01-10,30900,31400,30450,30700,262974,30264.74569953904,30821.186399133578,48.54470378031253,-556.4406995945392,916.9476545851242,2626248.0
2014-01-13,30500,30650,30000,30600,152034,30316.323284225342,30804.80222141998,47.73324512363699,-488.478937194639,901.0607274357034,2474214.0
2014-01-14,30100,30750,30000,30150,199070,30290.735086652214,30756.298353166647,44.15628371525744,-465.56326651443305,890.0185386295138,2275144.0
2014-01-15,30350,30500,29900,29900,218510,30230.621996398026,30692.868845524674,42.261538682386785,-462.24684912664816,868.8541817452922,2056634.0
2014-01-16,30100,30200,29750,29800,193879,30164.372458490638,30626.730412522847,41.4945412600151,-462.3579540322098,838.3351531867413,1862755.0
2014-01-17,29800,30000,29400,29400,189277,30046.776695645924,30535.86149307671,38.48574248453499,-489.08479743078715,820.9941835901489,1673478.0
2014-01-20,29100,29300,28900,29300,213839,29931.88797323886,30444.31619729325,37.74880595142535,-512.4282240543907,797.6700710593099,1459639.0
2014-01-21,29300,30200,29000,30100,313691,29957.751361971343,30418.811293790044,46.56412112855141,-461.05993181870144,826.8681931073282,1773330.0
